,no_sd,focal_species,treatment_level,yes_n,no_n,organ,no_mean,treatment,invasive_species,interaction_type,yes_sd,yes_mean,study_id,native_functional_group,invasive_functional_group,latitude,longitude,collection_year
1612,50.78919888,Elymus multisetus,23_yes_23_no,41,41,Shoot mass,30.4702439,population,Bromus tectorum,interaction,50.78919888,30.4702439,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1613,116.1512799,Elymus multisetus,23_yes_23_no,8,8,Shoot mass,289.4875,population,Bromus tectorum,control_alone,116.1512799,289.4875,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1614,12.32698559,Elymus multisetus,24_yes_24_no,24,24,Shoot mass,15.39458333,population,Bromus tectorum,interaction,12.32698559,15.39458333,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1615,162.5079004,Elymus multisetus,24_yes_24_no,4,4,Shoot mass,298.1425,population,Bromus tectorum,control_alone,162.5079004,298.1425,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1616,47.40429249,Elymus multisetus,25_yes_25_no,22,22,Shoot mass,38.99681818,population,Bromus tectorum,interaction,47.40429249,38.99681818,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1617,544.9698285,Elymus multisetus,25_yes_25_no,4,4,Shoot mass,709.8425,population,Bromus tectorum,control_alone,544.9698285,709.8425,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1618,62.04100213,Elymus multisetus,26_yes_26_no,36,36,Shoot mass,66.20472222,population,Bromus tectorum,interaction,62.04100213,66.20472222,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1619,590.1615314,Elymus multisetus,26_yes_26_no,6,6,Shoot mass,1334.06,population,Bromus tectorum,control_alone,590.1615314,1334.06,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1620,44.87713388,Elymus multisetus,28_yes_28_no,47,47,Shoot mass,44.02638298,population,Bromus tectorum,interaction,44.87713388,44.02638298,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1621,429.2232967,Elymus multisetus,28_yes_28_no,8,8,Shoot mass,788.705,population,Bromus tectorum,control_alone,429.2232967,788.705,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1622,9.233993826,Elymus multisetus,29_yes_29_no,43,43,Shoot mass,10.65093023,population,Bromus tectorum,interaction,9.233993826,10.65093023,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1623,68.56204243,Elymus multisetus,29_yes_29_no,7,7,Shoot mass,229.8957143,population,Bromus tectorum,control_alone,68.56204243,229.8957143,Rowe & Leger 2010,grass,grass,39.6657,120.0283,2007
1624,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,2.673099933,4.378,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1625,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,3.716384474,6.433,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1626,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,1.895695138,4.8135,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1627,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.575759607,2.089625,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1628,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,1.134266038,4.037777778,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1629,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,5.346579982,6.334333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1630,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.969221796,1.985,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1631,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.789575428,2.67025,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1632,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.827219859,2.301222222,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1633,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1634,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1635,2.735907262,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,10,10,Shoot mass,5.2599,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1636,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,3.716384474,6.433,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1637,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,1.895695138,4.8135,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1638,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,1.134266038,4.037777778,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1639,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,5.346579982,6.334333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1640,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,0.789575428,2.67025,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1641,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,0.827219859,2.301222222,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1642,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-LI1 - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,0.7356917,1.889444444,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1643,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-PO2 - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1644,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1645,2.540686876,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,5,5,Shoot mass,4.3214,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1646,0.990416411,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - low_light,10,10,Shoot mass,3.431,nutrients & shading,Impatiens parviflora,control_alone,0.575759607,2.089625,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1647,0.990416411,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - low_light,10,10,Shoot mass,3.431,nutrients & shading,Impatiens parviflora,control_alone,1.134266038,4.037777778,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1648,0.990416411,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - low_light,10,10,Shoot mass,3.431,nutrients & shading,Impatiens parviflora,control_alone,5.346579982,6.334333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1649,0.990416411,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - low_light,10,10,Shoot mass,3.431,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1650,0.990416411,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - low_light,10,10,Shoot mass,3.431,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1651,0.990416411,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - low_light,10,10,Shoot mass,3.431,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1652,1.518158259,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - low_light,2,2,Shoot mass,2.8305,nutrients & shading,Impatiens parviflora,control_alone,1.134266038,4.037777778,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1653,1.518158259,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - low_light,2,2,Shoot mass,2.8305,nutrients & shading,Impatiens parviflora,control_alone,5.346579982,6.334333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1654,1.518158259,Galeopsis speciosa,IMP-SED1 & IMP-LI1 - high_nutrients - low_light,2,2,Shoot mass,2.8305,nutrients & shading,Impatiens parviflora,control_alone,0.7356917,1.889444444,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1655,1.518158259,Galeopsis speciosa,IMP-SED1 & IMP-PO2 - high_nutrients - low_light,2,2,Shoot mass,2.8305,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1656,1.518158259,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - low_light,2,2,Shoot mass,2.8305,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1657,1.518158259,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - low_light,2,2,Shoot mass,2.8305,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1658,2.055317126,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,10,10,Shoot mass,2.1504,nutrients & shading,Impatiens parviflora,control_alone,0.969221796,1.985,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1659,2.055317126,Galeopsis speciosa,IMP-PO1 & IMP-TEP - low_nutrients - high_light,10,10,Shoot mass,2.1504,nutrients & shading,Impatiens parviflora,control_alone,0.789575428,2.67025,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1660,2.055317126,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,10,10,Shoot mass,2.1504,nutrients & shading,Impatiens parviflora,control_alone,0.827219859,2.301222222,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1661,2.055317126,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,10,10,Shoot mass,2.1504,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1662,2.055317126,Galeopsis speciosa,IMP-PO1 & IMP-TEP - low_nutrients - high_light,10,10,Shoot mass,2.1504,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1663,2.055317126,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,10,10,Shoot mass,2.1504,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1664,1.446090678,Galeopsis speciosa,IMP-SED1 & IMP-TEP - low_nutrients - high_light,4,4,Shoot mass,2.33875,nutrients & shading,Impatiens parviflora,control_alone,0.789575428,2.67025,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1665,1.446090678,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - low_nutrients - high_light,4,4,Shoot mass,2.33875,nutrients & shading,Impatiens parviflora,control_alone,0.827219859,2.301222222,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1666,1.446090678,Galeopsis speciosa,IMP-SED1 & IMP-LI1 - low_nutrients - high_light,4,4,Shoot mass,2.33875,nutrients & shading,Impatiens parviflora,control_alone,0.7356917,1.889444444,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1667,1.446090678,Galeopsis speciosa,IMP-SED1 & IMP-PO2 - low_nutrients - high_light,4,4,Shoot mass,2.33875,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1668,1.446090678,Galeopsis speciosa,IMP-SED1 & IMP-TEP - low_nutrients - high_light,4,4,Shoot mass,2.33875,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1669,1.446090678,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - low_nutrients - high_light,4,4,Shoot mass,2.33875,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1670,0.401950246,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - low_nutrients - low_light,9,9,Shoot mass,1.244666667,nutrients & shading,Impatiens parviflora,control_alone,0.418377222,1.113,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1671,0.401950246,Galeopsis speciosa,IMP-PO1 & IMP-TEP - low_nutrients - low_light,9,9,Shoot mass,1.244666667,nutrients & shading,Impatiens parviflora,control_alone,0.480657882,1.458,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1672,0.401950246,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - low_nutrients - low_light,9,9,Shoot mass,1.244666667,nutrients & shading,Impatiens parviflora,control_alone,0.781084118,1.5848,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1673,1.513573582,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,10,10,Shoot mass,2.5951,nutrients & shading,Impatiens parviflora,interaction,1.938089325,3.9663,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1674,1.513573582,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - high_light,10,10,Shoot mass,2.5951,nutrients & shading,Impatiens parviflora,interaction,1.330274696,3.7141,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1675,1.513573582,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,10,10,Shoot mass,2.5951,nutrients & shading,Impatiens parviflora,interaction,2.472701068,3.0175,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1676,1.513573582,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - high_nutrients - high_light,10,10,Shoot mass,2.5951,nutrients & shading,Impatiens parviflora,interaction,0.709874543,1.503333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1677,1.513573582,Galeopsis speciosa,IMP-PO1 & IMP-TEP - high_nutrients - high_light,10,10,Shoot mass,2.5951,nutrients & shading,Impatiens parviflora,interaction,1.118957529,2.402571429,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1678,1.513573582,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - high_nutrients - high_light,10,10,Shoot mass,2.5951,nutrients & shading,Impatiens parviflora,interaction,0.878329301,1.865888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1679,1.274812503,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - high_light,4,4,Shoot mass,2.47275,nutrients & shading,Impatiens parviflora,interaction,1.330274696,3.7141,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1680,1.274812503,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,4,4,Shoot mass,2.47275,nutrients & shading,Impatiens parviflora,interaction,2.472701068,3.0175,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1681,1.274812503,Galeopsis speciosa,IMP-SED1 & IMP-TEP - high_nutrients - high_light,4,4,Shoot mass,2.47275,nutrients & shading,Impatiens parviflora,interaction,1.118957529,2.402571429,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1682,1.274812503,Galeopsis speciosa,IMP-SED1 & IMP-TEP1 - high_nutrients - high_light,4,4,Shoot mass,2.47275,nutrients & shading,Impatiens parviflora,interaction,0.878329301,1.865888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1683,0.916146082,Galeopsis speciosa,IMP-PO1 & IMP-PO2 - low_nutrients - high_light,8,8,Shoot mass,1.78275,nutrients & shading,Impatiens parviflora,interaction,0.709874543,1.503333333,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1684,0.916146082,Galeopsis speciosa,IMP-PO1 & IMP-TEP - low_nutrients - high_light,8,8,Shoot mass,1.78275,nutrients & shading,Impatiens parviflora,interaction,1.118957529,2.402571429,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
1685,0.916146082,Galeopsis speciosa,IMP-PO1 & IMP-TEP1 - low_nutrients - high_light,8,8,Shoot mass,1.78275,nutrients & shading,Impatiens parviflora,interaction,0.878329301,1.865888889,Dostál et al. 2012,non-leguminous forb,non-leguminous forb,49.99,14.57,2010
